datetime,person,engagement,facial_expression
2025-03-05 10:31:52.445031180,3,0.6177605528963963,admired
2025-03-05 10:31:52.541367002,0,0.8078992947494278,frowning
2025-03-05 10:31:52.541367002,1,0.749718450272967,smilling
2025-03-05 10:31:52.541367002,2,0.8235629248110377,smilling
2025-03-05 10:31:52.541367002,3,0.6177605528963963,admired
2025-03-05 10:31:52.660519204,3,0.6177605528963963,admired
2025-03-05 10:31:52.660519204,2,0.8235629248110377,smilling
2025-03-05 10:31:52.660519204,0,0.8078992947494278,frowning
2025-03-05 10:31:52.660519204,1,0.749718450272967,smilling
2025-03-05 10:31:52.766150588,2,0.8235629248110377,smilling
2025-03-05 10:31:52.766150588,0,0.8078992947494278,frowning
2025-03-05 10:31:52.766150588,3,0.6177605528963963,admired
2025-03-05 10:31:52.766150588,1,0.749718450272967,smilling
2025-03-05 10:31:52.875162177,1,0.749718450272967,smilling
2025-03-05 10:31:52.875162177,2,0.8235629248110377,smilling
2025-03-05 10:31:52.875162177,0,0.8078992947494278,frowning
2025-03-05 10:31:52.875162177,3,0.6177605528963963,admired
2025-03-05 10:31:52.979103459,0,0.8078992947494278,frowning
2025-03-05 10:31:52.979103459,1,0.749718450272967,smilling
2025-03-05 10:31:52.979103459,2,0.8235629248110377,smilling
2025-03-05 10:31:52.979103459,3,0.6177605528963963,admired
2025-03-05 10:31:53.068678873,2,0.8235629248110377,smilling
2025-03-05 10:31:53.068678873,0,0.8078992947494278,frowning
2025-03-05 10:31:53.068678873,1,0.749718450272967,smilling
2025-03-05 10:31:53.068678873,3,0.6177605528963963,admired
2025-03-05 10:31:53.153183980,0,0.8078992947494278,frowning
2025-03-05 10:31:53.153183980,1,0.749718450272967,smilling
2025-03-05 10:31:53.153183980,2,0.8235629248110377,smilling
2025-03-05 10:31:53.153183980,3,0.6177605528963963,admired
2025-03-05 10:31:53.265575773,1,0.749718450272967,smilling
2025-03-05 10:31:53.265575773,3,0.6177605528963963,admired
2025-03-05 10:31:53.265575773,0,0.8078992947494278,frowning
2025-03-05 10:31:53.265575773,2,0.8235629248110377,smilling
2025-03-05 10:31:53.374587362,2,0.8235629248110377,smilling
2025-03-05 10:31:53.374587362,0,0.8078992947494278,frowning
2025-03-05 10:31:53.374587362,3,0.6177605528963963,admired
2025-03-05 10:31:53.374587362,1,0.749718450272967,smilling
2025-03-05 10:31:53.473458338,0,0.8078992947494278,frowning
2025-03-05 10:31:53.473458338,3,0.6177605528963963,admired
2025-03-05 10:31:53.473458338,2,0.8235629248110377,admired
2025-03-05 10:31:53.473458338,1,0.749718450272967,smilling
2025-03-05 10:31:53.587540233,2,0.8235629248110377,admired
2025-03-05 10:31:53.587540233,0,0.8078992947494278,frowning
2025-03-05 10:31:53.587540233,3,0.6177605528963963,admired
2025-03-05 10:31:53.587540233,1,0.749718450272967,smilling
2025-03-05 10:31:53.685566158,1,0.749718450272967,smilling
2025-03-05 10:31:53.685566158,0,0.8078992947494278,frowning
2025-03-05 10:31:53.685566158,2,0.8235629248110377,smilling
2025-03-05 10:31:53.685566158,3,0.6177605528963963,admired
2025-03-05 10:31:53.791197542,0,0.8078992947494278,frowning
2025-03-05 10:31:53.791197542,2,0.8235629248110377,smilling
2025-03-05 10:31:53.791197542,3,0.6177605528963963,admired
2025-03-05 10:31:53.791197542,1,0.749718450272967,smilling
2025-03-05 10:31:53.898519029,2,0.8235629248110377,smilling
2025-03-05 10:31:53.898519029,1,0.749718450272967,neutral
2025-03-05 10:31:53.898519029,0,0.8078992947494278,frowning
2025-03-05 10:31:53.898519029,3,0.6177605528963963,admired
2025-03-05 10:31:54.006685566,2,0.8235629248110377,smilling
2025-03-05 10:31:54.006685566,0,0.8078992947494278,frowning
2025-03-05 10:31:54.006685566,1,0.749718450272967,neutral
2025-03-05 10:31:54.006685566,3,0.6177605528963963,admired
2025-03-05 10:31:54.131753125,3,0.6177605528963963,admired
2025-03-05 10:31:54.131753125,1,0.749718450272967,neutral
2025-03-05 10:31:54.131753125,0,0.8078992947494278,frowning
2025-03-05 10:31:54.131753125,2,0.8235629248110377,smilling
2025-03-05 10:31:54.236539459,3,0.6177605528963963,admired
2025-03-05 10:31:54.236539459,1,0.749718450272967,frowning
2025-03-05 10:31:54.236539459,0,0.8078992947494278,frowning
2025-03-05 10:31:54.236539459,2,0.8235629248110377,smilling
2025-03-05 10:31:54.349776303,3,0.6177605528963963,admired
2025-03-05 10:31:54.349776303,0,0.8078992947494278,frowning
2025-03-05 10:31:54.349776303,1,0.749718450272967,smilling
2025-03-05 10:31:54.349776303,2,0.8235629248110377,smilling
2025-03-05 10:31:54.462168096,0,0.8078992947494278,frowning
2025-03-05 10:31:54.462168096,1,0.749718450272967,smilling
2025-03-05 10:31:54.462168096,3,0.6177605528963963,admired
2025-03-05 10:31:54.462168096,2,0.8235629248110377,smilling
2025-03-05 10:31:54.573714837,2,0.8235629248110377,smilling
2025-03-05 10:31:54.573714837,3,0.6177605528963963,neutral
2025-03-05 10:31:54.573714837,1,0.749718450272967,smilling
2025-03-05 10:31:54.573714837,0,0.8078992947494278,frowning
2025-03-05 10:31:54.681881375,1,0.749718450272967,smilling
2025-03-05 10:31:54.681881375,3,0.6177605528963963,admired
2025-03-05 10:31:54.681881375,2,0.8235629248110377,smilling
2025-03-05 10:31:54.681881375,0,0.8078992947494278,frowning
2025-03-05 10:31:54.773991942,2,0.8235629248110377,smilling
2025-03-05 10:31:54.773991942,1,0.749718450272967,neutral
2025-03-05 10:31:54.773991942,3,0.6177605528963963,neutral
2025-03-05 10:31:54.773991942,0,0.8078992947494278,frowning
2025-03-05 10:31:54.876243122,2,0.8235629248110377,smilling
2025-03-05 10:31:54.876243122,1,0.749718450272967,neutral
2025-03-05 10:31:54.876243122,3,0.6177605528963963,neutral
2025-03-05 10:31:54.876243122,0,0.8078992947494278,frowning
2025-03-05 10:31:54.986099762,2,0.8235629248110377,smilling
2025-03-05 10:31:54.986099762,0,0.8078992947494278,frowning
2025-03-05 10:31:54.986099762,3,0.6177605528963963,neutral
2025-03-05 10:31:54.986099762,1,0.749718450272967,neutral
2025-03-05 10:31:55.086660840,1,0.749718450272967,smilling
2025-03-05 10:31:55.086660840,0,0.8078992947494278,frowning
2025-03-05 10:31:55.086660840,3,0.6177605528963963,neutral
2025-03-05 10:31:55.086660840,2,0.8235629248110377,smilling
2025-03-05 10:31:55.190602122,1,0.749718450272967,smilling
2025-03-05 10:31:55.190602122,2,0.8235629248110377,smilling
2025-03-05 10:31:55.190602122,3,0.6177605528963963,neutral
2025-03-05 10:31:55.190602122,0,0.8078992947494278,frowning
2025-03-05 10:31:55.292008251,1,0.749718450272967,smilling
2025-03-05 10:31:55.292008251,2,0.8235629248110377,smilling
2025-03-05 10:31:55.292008251,3,0.6177605528963963,admired
2025-03-05 10:31:55.292008251,0,0.8078992947494278,frowning
2025-03-05 10:31:55.394259431,2,0.8235629248110377,smilling
2025-03-05 10:31:55.394259431,1,0.749718450272967,neutral
2025-03-05 10:31:55.394259431,3,0.6177605528963963,admired
2025-03-05 10:31:55.394259431,0,0.8078992947494278,frowning
2025-03-05 10:31:55.500735867,1,0.749718450272967,frowning
2025-03-05 10:31:55.500735867,2,0.8235629248110377,smilling
2025-03-05 10:31:55.500735867,3,0.6177605528963963,admired
2025-03-05 10:31:55.500735867,0,0.8078992947494278,frowning
2025-03-05 10:31:55.603832098,1,0.749718450272967,frowning
2025-03-05 10:31:55.603832098,3,0.6177605528963963,admired
2025-03-05 10:31:55.603832098,2,0.8235629248110377,smilling
2025-03-05 10:31:55.603832098,0,0.8078992947494278,frowning
2025-03-05 10:31:55.706083278,0,0.8078992947494278,frowning
2025-03-05 10:31:55.706083278,2,0.8235629248110377,smilling
2025-03-05 10:31:55.706083278,3,0.6177605528963963,admired
2025-03-05 10:31:55.706083278,1,0.749718450272967,frowning
2025-03-05 10:31:55.821855275,0,0.8078992947494278,frowning
2025-03-05 10:31:55.821855275,3,0.6177605528963963,admired
2025-03-05 10:31:55.821855275,2,0.8235629248110377,smilling
2025-03-05 10:31:55.821855275,1,0.749718450272967,neutral
2025-03-05 10:31:55.934247068,0,0.8078992947494278,frowning
2025-03-05 10:31:55.934247068,1,0.749718450272967,neutral
2025-03-05 10:31:55.934247068,3,0.6177605528963963,admired
2025-03-05 10:31:55.934247068,2,0.8235629248110377,smilling
2025-03-05 10:31:56.053399270,0,0.8078992947494278,frowning
2025-03-05 10:31:56.053399270,2,0.8235629248110377,smilling
2025-03-05 10:31:56.053399270,1,0.749718450272967,neutral
2025-03-05 10:31:56.053399270,3,0.6177605528963963,admired
2025-03-05 10:31:56.167481165,1,0.749718450272967,neutral
2025-03-05 10:31:56.167481165,2,0.8235629248110377,smilling
2025-03-05 10:31:56.167481165,0,0.8078992947494278,frowning
2025-03-05 10:31:56.167481165,3,0.6177605528963963,admired
2025-03-05 10:31:56.278182855,1,0.749718450272967,neutral
2025-03-05 10:31:56.278182855,0,0.8078992947494278,frowning
2025-03-05 10:31:56.278182855,3,0.6177605528963963,admired
2025-03-05 10:31:56.278182855,2,0.8235629248110377,smilling
2025-03-05 10:31:56.382124138,2,0.8235629248110377,smilling
2025-03-05 10:31:56.382124138,3,0.6177605528963963,admired
2025-03-05 10:31:56.382124138,1,0.749718450272967,neutral
2025-03-05 10:31:56.382124138,0,0.8078992947494278,frowning
2025-03-05 10:31:56.484375318,2,0.8235629248110377,neutral
2025-03-05 10:31:56.484375318,1,0.749718450272967,neutral
2025-03-05 10:31:56.484375318,3,0.6177605528963963,admired
2025-03-05 10:31:56.484375318,0,0.8078992947494278,frowning
2025-03-05 10:31:56.587471549,3,0.6177605528963963,admired
2025-03-05 10:31:56.587471549,0,0.8078992947494278,frowning
2025-03-05 10:31:56.587471549,2,0.8235629248110377,neutral
2025-03-05 10:31:56.587471549,1,0.749718450272967,smilling
2025-03-05 10:31:56.684652423,1,0.749718450272967,neutral
2025-03-05 10:31:56.684652423,3,0.6177605528963963,admired
2025-03-05 10:31:56.684652423,0,0.8078992947494278,frowning
2025-03-05 10:31:56.684652423,2,0.8235629248110377,neutral
2025-03-05 10:31:56.786903603,1,0.749718450272967,neutral
2025-03-05 10:31:56.786903603,2,0.8235629248110377,neutral
2025-03-05 10:31:56.786903603,0,0.8078992947494278,frowning
2025-03-05 10:31:56.786903603,3,0.6177605528963963,admired
2025-03-05 10:31:56.897605293,0,0.8078992947494278,frowning
2025-03-05 10:31:56.897605293,1,0.749718450272967,smilling
2025-03-05 10:31:56.897605293,2,0.8235629248110377,neutral
2025-03-05 10:31:56.897605293,3,0.6177605528963963,admired
2025-03-05 10:31:56.991405963,3,0.6177605528963963,admired
2025-03-05 10:31:56.991405963,0,0.8078992947494278,frowning
2025-03-05 10:31:56.991405963,2,0.8235629248110377,neutral
2025-03-05 10:31:56.991405963,1,0.749718450272967,smilling
2025-03-05 10:31:57.099572500,0,0.8078992947494278,frowning
2025-03-05 10:31:57.099572500,2,0.8235629248110377,neutral
2025-03-05 10:31:57.099572500,3,0.6177605528963963,admired
2025-03-05 10:31:57.099572500,1,0.749718450272967,neutral
2025-03-05 10:31:57.204358834,0,0.8078992947494278,frowning
2025-03-05 10:31:57.204358834,1,0.749718450272967,neutral
2025-03-05 10:31:57.204358834,2,0.8235629248110377,neutral
2025-03-05 10:31:57.204358834,3,0.6177605528963963,admired
2025-03-05 10:31:57.308300116,1,0.749718450272967,neutral
2025-03-05 10:31:57.308300116,3,0.6177605528963963,admired
2025-03-05 10:31:57.308300116,2,0.8235629248110377,neutral
2025-03-05 10:31:57.308300116,0,0.8078992947494278,frowning
2025-03-05 10:31:57.411396347,3,0.6177605528963963,admired
2025-03-05 10:31:57.411396347,1,0.749718450272967,neutral
2025-03-05 10:31:57.411396347,0,0.8078992947494278,frowning
2025-03-05 10:31:57.411396347,2,0.8235629248110377,neutral
2025-03-05 10:31:57.525478242,0,0.8078992947494278,frowning
2025-03-05 10:31:57.525478242,3,0.6177605528963963,admired
2025-03-05 10:31:57.525478242,1,0.749718450272967,neutral
2025-03-05 10:31:57.525478242,2,0.8235629248110377,neutral
2025-03-05 10:31:57.633644780,2,0.8235629248110377,neutral
2025-03-05 10:31:57.633644780,1,0.749718450272967,neutral
2025-03-05 10:31:57.633644780,3,0.6177605528963963,admired
2025-03-05 10:31:57.633644780,0,0.8078992947494278,frowning
2025-03-05 10:31:57.734205858,2,0.8235629248110377,neutral
2025-03-05 10:31:57.734205858,1,0.749718450272967,neutral
2025-03-05 10:31:57.734205858,3,0.6177605528963963,admired
2025-03-05 10:31:57.734205858,0,0.8078992947494278,frowning
2025-03-05 10:31:57.842372395,3,0.6177605528963963,admired
2025-03-05 10:31:57.842372395,2,0.8235629248110377,neutral
2025-03-05 10:31:57.842372395,1,0.749718450272967,neutral
2025-03-05 10:31:57.842372395,0,0.8078992947494278,frowning
2025-03-05 10:31:57.954764188,0,0.8078992947494278,frowning
2025-03-05 10:31:57.954764188,3,0.6177605528963963,admired
2025-03-05 10:31:57.954764188,2,0.8235629248110377,neutral
2025-03-05 10:31:57.954764188,1,0.749718450272967,neutral
2025-03-05 10:31:58.062930726,3,0.6177605528963963,admired
2025-03-05 10:31:58.062930726,2,0.8235629248110377,neutral
2025-03-05 10:31:58.062930726,1,0.749718450272967,neutral
2025-03-05 10:31:58.062930726,0,0.8078992947494278,frowning
2025-03-05 10:31:58.167717059,1,0.749718450272967,neutral
2025-03-05 10:31:58.167717059,2,0.8235629248110377,neutral
2025-03-05 10:31:58.167717059,3,0.6177605528963963,admired
2025-03-05 10:31:58.167717059,0,0.8078992947494278,frowning
2025-03-05 10:31:58.267433086,3,0.6177605528963963,admired
2025-03-05 10:31:58.267433086,0,0.8078992947494278,frowning
2025-03-05 10:31:58.267433086,1,0.749718450272967,neutral
2025-03-05 10:31:58.267433086,2,0.8235629248110377,neutral
2025-03-05 10:31:58.374754572,2,0.8235629248110377,neutral
2025-03-05 10:31:58.374754572,0,0.8078992947494278,frowning
2025-03-05 10:31:58.374754572,1,0.749718450272967,neutral
2025-03-05 10:31:58.374754572,3,0.6177605528963963,neutral
2025-03-05 10:31:58.477005752,1,0.749718450272967,neutral
2025-03-05 10:31:58.477005752,3,0.6177605528963963,neutral
2025-03-05 10:31:58.477005752,2,0.8235629248110377,neutral
2025-03-05 10:31:58.477005752,0,0.8078992947494278,frowning
2025-03-05 10:31:58.579256932,0,0.8078992947494278,frowning
2025-03-05 10:31:58.579256932,1,0.749718450272967,neutral
2025-03-05 10:31:58.579256932,3,0.6177605528963963,neutral
2025-03-05 10:31:58.579256932,2,0.8235629248110377,neutral
2025-03-05 10:31:58.687423470,1,0.749718450272967,neutral
2025-03-05 10:31:58.687423470,0,0.8078992947494278,frowning
2025-03-05 10:31:58.687423470,2,0.8235629248110377,neutral
2025-03-05 10:31:58.687423470,3,0.6177605528963963,admired
2025-03-05 10:31:58.795590008,0,0.8078992947494278,frowning
2025-03-05 10:31:58.795590008,2,0.8235629248110377,neutral
2025-03-05 10:31:58.795590008,1,0.749718450272967,neutral
2025-03-05 10:31:58.795590008,3,0.6177605528963963,admired
2025-03-05 10:31:58.902066443,0,0.8078992947494278,frowning
2025-03-05 10:31:58.902066443,2,0.8235629248110377,neutral
2025-03-05 10:31:58.902066443,1,0.749718450272967,neutral
2025-03-05 10:31:58.902066443,3,0.6177605528963963,neutral
2025-03-05 10:31:58.999247317,2,0.8235629248110377,neutral
2025-03-05 10:31:58.999247317,1,0.749718450272967,smilling
2025-03-05 10:31:58.999247317,0,0.8078992947494278,frowning
2025-03-05 10:31:58.999247317,3,0.6177605528963963,admired
2025-03-05 10:31:59.112484161,2,0.8235629248110377,neutral
2025-03-05 10:31:59.112484161,0,0.8078992947494278,frowning
2025-03-05 10:31:59.112484161,3,0.6177605528963963,neutral
2025-03-05 10:31:59.112484161,1,0.749718450272967,smilling
2025-03-05 10:31:59.202904626,0,0.8078992947494278,frowning
2025-03-05 10:31:59.202904626,3,0.6177605528963963,admired
2025-03-05 10:31:59.202904626,2,0.8235629248110377,neutral
2025-03-05 10:31:59.202904626,1,0.749718450272967,smilling
2025-03-05 10:31:59.314451368,3,0.6177605528963963,admired
2025-03-05 10:31:59.314451368,1,0.749718450272967,neutral
2025-03-05 10:31:59.314451368,0,0.8078992947494278,frowning
2025-03-05 10:31:59.314451368,2,0.8235629248110377,neutral
2025-03-05 10:31:59.434448620,0,0.8078992947494278,frowning
2025-03-05 10:31:59.434448620,3,0.6177605528963963,admired
2025-03-05 10:31:59.434448620,2,0.8235629248110377,neutral
2025-03-05 10:31:59.434448620,1,0.749718450272967,neutral
2025-03-05 10:31:59.540080005,1,0.749718450272967,neutral
2025-03-05 10:31:59.540080005,3,0.6177605528963963,admired
2025-03-05 10:31:59.540080005,2,0.8235629248110377,neutral
2025-03-05 10:31:59.540080005,0,0.8078992947494278,frowning
2025-03-05 10:31:59.639796031,3,0.6177605528963963,neutral
2025-03-05 10:31:59.639796031,2,0.8235629248110377,neutral
2025-03-05 10:31:59.639796031,1,0.749718450272967,neutral
2025-03-05 10:31:59.639796031,0,0.8078992947494278,frowning
2025-03-05 10:31:59.754722978,2,0.8235629248110377,neutral
2025-03-05 10:31:59.754722978,1,0.749718450272967,neutral
2025-03-05 10:31:59.754722978,3,0.6177605528963963,neutral
2025-03-05 10:31:59.754722978,0,0.8078992947494278,frowning
2025-03-05 10:31:59.860354362,1,0.749718450272967,neutral
2025-03-05 10:31:59.860354362,3,0.6177605528963963,neutral
2025-03-05 10:31:59.860354362,0,0.8078992947494278,frowning
2025-03-05 10:31:59.860354362,2,0.8235629248110377,neutral
2025-03-05 10:31:59.970211002,3,0.6177605528963963,neutral
2025-03-05 10:31:59.970211002,0,0.8078992947494278,frowning
2025-03-05 10:31:59.970211002,2,0.8235629248110377,neutral
2025-03-05 10:31:59.970211002,1,0.749718450272967,neutral
2025-03-05 10:32:00.078377539,0,0.8356807464825051,frowning
2025-03-05 10:32:00.078377539,1,0.8283381605707338,neutral
2025-03-05 10:32:00.078377539,2,0.8658572055248468,neutral
2025-03-05 10:32:00.078377539,3,0.8768543629328709,neutral
2025-03-05 10:32:00.179783668,0,0.8356807464825051,frowning
2025-03-05 10:32:00.179783668,3,0.8768543629328709,admired
2025-03-05 10:32:00.179783668,1,0.8283381605707338,neutral
2025-03-05 10:32:00.179783668,2,0.8658572055248468,neutral
2025-03-05 10:32:00.280344746,3,0.8768543629328709,neutral
2025-03-05 10:32:00.280344746,2,0.8658572055248468,neutral
2025-03-05 10:32:00.280344746,1,0.8283381605707338,neutral
2025-03-05 10:32:00.280344746,0,0.8356807464825051,frowning
2025-03-05 10:32:00.376680569,1,0.8283381605707338,neutral
2025-03-05 10:32:00.376680569,2,0.8658572055248468,neutral
2025-03-05 10:32:00.376680569,3,0.8768543629328709,neutral
2025-03-05 10:32:00.376680569,0,0.8356807464825051,frowning
2025-03-05 10:32:00.489917413,2,0.8658572055248468,neutral
2025-03-05 10:32:00.489917413,0,0.8356807464825051,frowning
2025-03-05 10:32:00.489917413,3,0.8768543629328709,neutral
2025-03-05 10:32:00.489917413,1,0.8283381605707338,neutral
2025-03-05 10:32:00.592168593,2,0.8658572055248468,neutral
2025-03-05 10:32:00.592168593,1,0.8283381605707338,neutral
2025-03-05 10:32:00.592168593,3,0.8768543629328709,neutral
2025-03-05 10:32:00.592168593,0,0.8356807464825051,frowning
2025-03-05 10:32:00.702870284,0,0.8356807464825051,frowning
2025-03-05 10:32:00.702870284,1,0.8283381605707338,neutral
2025-03-05 10:32:00.702870284,2,0.8658572055248468,neutral
2025-03-05 10:32:00.702870284,3,0.8768543629328709,tired
2025-03-05 10:32:00.812726923,0,0.8356807464825051,frowning
2025-03-05 10:32:00.812726923,1,0.8283381605707338,neutral
2025-03-05 10:32:00.812726923,2,0.8658572055248468,neutral
2025-03-05 10:32:00.812726923,3,0.8768543629328709,admired
2025-03-05 10:32:00.909907797,3,0.8768543629328709,neutral
2025-03-05 10:32:00.909907797,1,0.8283381605707338,neutral
2025-03-05 10:32:00.909907797,2,0.8658572055248468,neutral
2025-03-05 10:32:00.909907797,0,0.8356807464825051,frowning
2025-03-05 10:32:01.039200611,2,0.8658572055248468,neutral
2025-03-05 10:32:01.039200611,1,0.8283381605707338,neutral
2025-03-05 10:32:01.039200611,3,0.8768543629328709,neutral
2025-03-05 10:32:01.039200611,0,0.8356807464825051,frowning
2025-03-05 10:32:01.140606740,0,0.8356807464825051,frowning
2025-03-05 10:32:01.140606740,3,0.8768543629328709,neutral
2025-03-05 10:32:01.140606740,1,0.8283381605707338,neutral
2025-03-05 10:32:01.140606740,2,0.8658572055248468,neutral
2025-03-05 10:32:01.263139146,3,0.8768543629328709,neutral
2025-03-05 10:32:01.263139146,1,0.8283381605707338,neutral
2025-03-05 10:32:01.263139146,0,0.8356807464825051,frowning
2025-03-05 10:32:01.263139146,2,0.8658572055248468,neutral
2025-03-05 10:32:01.382291348,3,0.8768543629328709,neutral
2025-03-05 10:32:01.382291348,1,0.8283381605707338,smilling
